4827666	c8227bb4-4143-443f-8cb2-51f9576aff14	5483			Micropithecus Fleagle & Simons, 1978	Fleagle & Simons, 1978	Micropithecus	Micropithecus			genus		American J. Phys. Anthrop. 49 (4)	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Micropithecus
4827541	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Giganthropus Weinert, 1949	Weinert, 1949	Giganthropus	Giganthropus			genus		Orion, Munich, 4	doubtful			Animalia	Chordata	Mammalia	Primates	Hominidae	Giganthropus
4827665	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Palaeosimia Pilgrim, 1915	Pilgrim, 1915	Palaeosimia	Palaeosimia			genus		Rec. Geol. Surv. India, 45	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Palaeosimia
9300575	c8227bb4-4143-443f-8cb2-51f9576aff14	5483			Nakalipithecus Kunimatsu, Nakatsukasa, Sawada, Sakai, Hyodo, Hyodo, Itaya, Nakaya, Saegusa, Mazurier, Saneyoshi, Tsujikawa, Yamamoto & Mbua, 2007	Kunimatsu, Nakatsukasa, Sawada, Sakai, Hyodo, Hyodo, Itaya, Nakaya, Saegusa, Mazurier, Saneyoshi, Tsujikawa, Yamamoto & Mbua, 2007	Nakalipithecus	Nakalipithecus			genus		Kunimatsu, Yutaka, Masato Nakatsukasa, Yoshihiro Sawada, Tetsuya Sakai, Masayuki Hyodo, Hironobu Hyodo, Tetsumaru Itaya, Hideo Nakaya, Haruo Saegusa, Arnaud Mazurier, Mototaka Saneyoshi, Hiroshi Tsujikawa, Ayumi Yamamoto & Emma Mbua. 2007. A new Late Miocene great ape from Kenya and its implications for the origins of African great apes and humans. Proceedings of the National Academy of Sciences of the United States of America 104(49): 19220–19225.	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Nakalipithecus
2436435	7be186c4-5572-44e6-9f11-69ddbfd95078	5483			Homo Linnaeus, 1758	Linnaeus, 1758	Homo	Homo			genus		Linnaeus, C. (1758). Systema Naturae per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. <em>Editio decima, reformata [10th revised edition], vol. 1: 824 pp. Laurentius Salvius: Holmiae.</em>	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Homo
4827547	80b4b440-eaca-4860-aadf-d0dfdd3e856e	5483			Praeanthropus Senyürek, 1955	Senyürek, 1955	Praeanthropus	Praeanthropus			genus		<i>Belleten</i> (Ankara), <b>19</b>: 33	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Praeanthropus
4827544	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Hylopithecus Pilgrim, 1927	Pilgrim, 1927	Hylopithecus	Hylopithecus			genus		Palaeont. Indica, 14	doubtful			Animalia	Chordata	Mammalia	Primates	Hominidae	Hylopithecus
4832919	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Hispanopithecus Villalta & Crusafont Pairó, 1944	Villalta & Crusafont Pairó, 1944	Hispanopithecus	Hispanopithecus			genus		Notas Com. Inst. Geol. Min. España, 13	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Hispanopithecus
4827071	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Graecopithecus von Königswald, 1972	von Königswald, 1972	Graecopithecus	Graecopithecus			genus		Proc. K. ned. Akad. Wet. (B) 75	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Graecopithecus
4827661	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Morotopithecus Gebo, MacLatchy, Kityo, Deino, Kingston & Pilbeam, 1997	Gebo, MacLatchy, Kityo, Deino, Kingston & Pilbeam, 1997	Morotopithecus	Morotopithecus			genus		Science (Wash D C) 276 (5311), 18 April	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Morotopithecus
4827519	c8227bb4-4143-443f-8cb2-51f9576aff14	5483			Sivapithecus Pilgrim, 1910	Pilgrim, 1910	Sivapithecus	Sivapithecus			genus		Pilgrim, Guy E. 1910. Notices of new mammalian genera and species from the territories of India. Records of the Geological Survey of India 60: 63-71.	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Sivapithecus
8518014	c33ce2f2-c3cc-43a5-a380-fe4526d63650	5483			Cercopithecina Gray, 1825	Gray, 1825	Cercopithecina	Cercopithecina			genus			doubtful			Animalia	Chordata	Mammalia	Primates	Hominidae	Cercopithecina
4827648	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Griphopithecus Abel, 1903	Abel, 1903	Griphopithecus	Griphopithecus			genus		S. B. Akad. Wien, Math.-Naturw. Cl., 111 (1),	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Griphopithecus
4827692	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Kenyapithecus Leakey, 1962	Leakey, 1962	Kenyapithecus	Kenyapithecus			genus		Ann. Mag. Nat. Hist. (13) 4	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Kenyapithecus
2436440	7ddf754f-d193-4cc9-b351-99906754a03b	5483			Gorilla I.Geoffroy Saint-Hilaire, 1852	I.Geoffroy Saint-Hilaire, 1852	Gorilla	Gorilla			genus		C. R. Acad. Sci. Paris vol.36 p.933	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Gorilla
4827668	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Sahelanthropus Brunet, Guy, Pilbeam, Mackaye et al., 2002	Brunet, Guy, Pilbeam, Mackaye et al., 2002	Sahelanthropus	Sahelanthropus			genus		Nature (Lond) 418 (6894), 11 July	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Sahelanthropus
4827066	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Otavipithecus Conroy, Pickford, Senut, van Couvering & Mein, 1992	Conroy, Pickford, Senut, van Couvering & Mein, 1992	Otavipithecus	Otavipithecus			genus		Nature (Lond) 356 No. 6365	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Otavipithecus
8465275	c8227bb4-4143-443f-8cb2-51f9576aff14	5483			Rukwapithecus Stevens, 2013	Stevens, 2013	Rukwapithecus	Rukwapithecus			genus		Stevens, Nancy J. 2013. Palaeontological evidence for an Oligocene divergence between Old World monkeys and apes. Nature, London 497: 611-614.	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Rukwapithecus
9280003	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Afaranthropus Bonde, 2012	Bonde, 2012	Afaranthropus	Afaranthropus			genus		Article title: Hominid diversity and "ancestor" myths: Homo, H. sapiens, and other taxa from a phylocladistic viewpoint.	doubtful			Animalia	Chordata	Mammalia	Primates	Hominidae	Afaranthropus
4827532	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Bramapithecus Lewis, 1934	Lewis, 1934	Bramapithecus	Bramapithecus			genus		Amer. J. Sci., (5) 27	doubtful			Animalia	Chordata	Mammalia	Primates	Hominidae	Bramapithecus
4827673	7be186c4-5572-44e6-9f11-69ddbfd95078	5483			Australopithecus R.A.Dart, 1925	R.A.Dart, 1925	Australopithecus	Australopithecus			genus		Dart, Raymond A. 1925. Australopithecus africanus: the man-ape of South Africa. Nature 115(2884): 195-199.	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Australopithecus
4827693	c8227bb4-4143-443f-8cb2-51f9576aff14	5483			Ramapithecus Lewis, 1934	Lewis, 1934	Ramapithecus	Ramapithecus			genus		Lewis, G. E. 1934. Preliminary notice of new man-like apes from India. The American Journal of Science, Series 5 27: 161-179.	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Ramapithecus
4974703	c33ce2f2-c3cc-43a5-a380-fe4526d63650	5483			Bodvapithecus Kretzoi, 1974	Kretzoi, 1974	Bodvapithecus	Bodvapithecus			genus			doubtful			Animalia	Chordata	Mammalia	Primates	Hominidae	Bodvapithecus
9589826	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Hominipes Kim, Kim, Lockley & Matthews, 2008	Kim, Kim, Lockley & Matthews, 2008	Hominipes	Hominipes			genus		Article title: Hominid ichnotaxonomy: an exploration of a neglected discipline.	doubtful			Animalia	Chordata	Mammalia	Primates	Hominidae	Hominipes
4827633	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Paranthropus Broom, 1938	Broom, 1938	Paranthropus	Paranthropus			genus		Nature, Lond., 142	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Paranthropus
4827700	c8227bb4-4143-443f-8cb2-51f9576aff14	5483			Khoratpithecus Chaimanee, Suteethorn, Jintasakul, Vidthayanon, Marandat & Jaeger, 2004	Chaimanee, Suteethorn, Jintasakul, Vidthayanon, Marandat & Jaeger, 2004	Khoratpithecus	Khoratpithecus			genus		Chaimanee, Yaowalak, Varavudth Suteethorn, Pratueng Jintasakul, Chavalit Vidthayanon, Bernard Marandat & Jean-Jacques Jaeger. 2004. A new orang-utan relative from the late Miocene of Thailand. Nature 427: 439-441.	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Khoratpithecus
4827699	0938172b-2086-439c-a1dd-c21cb0109ed5	5483			Equatorius Ward, Brown, Hill, Kelley & Downs, 1999	Ward, Brown, Hill, Kelley & Downs, 1999	Equatorius	Equatorius			genus		Science (Wash D C) 285 (5432), 27 August:	accepted			Animalia	Chordata	Mammalia	Primates	Hominidae	Equatorius
